cis,nom_commercial,dci,atc
66951557,"FUROSEMIDE ZYDUS 40 mg, comprimé sécable",FUROSÉMIDE,C03CA01
65829066,"FUSIDATE DE SODIUM BIOGARAN 250 mg, comprimé pelliculé",FUSIDATE DE SODIUM,J01XC01
67173874,"FUSIDATE DE SODIUM ESSENTIAL PHARMA 500 mg, poudre et solution pour usage parentéral à diluer",FUSIDATE DE SODIUM,
67247075,"FUSIDATE DE SODIUM PIERRE FABRE 2 %, pommade",FUSIDATE DE SODIUM,
65786914,"FUSIDATE DE SODIUM VIATRIS 250 mg, comprimé pelliculé",FUSIDATE DE SODIUM,J01XC01
61282742,"FUSIDATE DE SODIUM ZENTIVA 250 mg, comprimé pelliculé",FUSIDATE DE SODIUM,J01XC01
62723129,"FUZEON 90 mg/ml, poudre et solvant pour solution injectable",ENFUVIRTIDE,J05AX07
64189396,"FYCOMPA 0,5 mg/mL, suspension buvable",PÉRAMPANEL,N03AX22
69856153,"FYCOMPA 10 mg, comprimé pelliculé",PÉRAMPANEL,N03AX22
61849146,"FYCOMPA 12 mg, comprimé pelliculé",PÉRAMPANEL,N03AX22
68328199,"FYCOMPA 2 mg, comprimé pelliculé",PÉRAMPANEL,N03AX22
63602479,"FYCOMPA 4 mg, comprimé pelliculé",PÉRAMPANEL,N03AX22
64387360,"FYCOMPA 6 mg, comprimé pelliculé",PÉRAMPANEL,N03AX22
65931110,"FYCOMPA 8 mg, comprimé pelliculé",PÉRAMPANEL,N03AX22
61462270,"FYREMADEL 0,25 mg/0,5 mL, solution injectable en seringue pré-remplie",ACÉTATE DE GANIRÉLIX,H01CC01
60141614,"FÉBUXOSTAT ARROW 120 mg, comprimé pelliculé",FÉBUXOSTAT,M04AA03
61509909,"FÉBUXOSTAT ARROW 80 mg, comprimé pelliculé",FÉBUXOSTAT,M04AA03
65390338,"GABAPENTINE ARROW 600 mg, comprimé pelliculé",GABAPENTINE,
68238175,"GABAPENTINE ARROW 800 mg, comprimé pelliculé",GABAPENTINE,
65629489,"GABAPENTINE ARROW GENERIQUES 100 mg, gélule",GABAPENTINE,N02BF01
65889939,"GABAPENTINE ARROW GENERIQUES 300 mg, gélule",GABAPENTINE,N02BF01
62611895,"GABAPENTINE ARROW GENERIQUES 400 mg, gélule",GABAPENTINE,N02BF01
61081636,"GABAPENTINE ARROW GENERIQUES 600 mg, comprimé pelliculé sécable",GABAPENTINE,N02BF01
66153032,"GABAPENTINE ARROW GENERIQUES 800 mg, comprimé pelliculé sécable",GABAPENTINE,N02BF01
66295505,"GABAPENTINE BIOGARAN 100 mg, gélule",GABAPENTINE,N02BF01
63072454,"GABAPENTINE BIOGARAN 300 mg, gélule",GABAPENTINE,N02BF01
67027289,"GABAPENTINE BIOGARAN 400 mg, gélule",GABAPENTINE,N02BF01
66627847,"GABAPENTINE BIOGARAN 600 mg, comprimé pelliculé",GABAPENTINE,N02BF01
64804334,"GABAPENTINE BIOGARAN 800 mg, comprimé pelliculé",GABAPENTINE,N02BF01
60266144,"GABAPENTINE CRISTERS 400 mg, gélule",GABAPENTINE,
62484063,"GABAPENTINE CRISTERS PHARMA 100 mg, gélule",GABAPENTINE,N02BF01
62828906,"GABAPENTINE CRISTERS PHARMA 300 mg, gélule",GABAPENTINE,N02BF01
69860778,"GABAPENTINE CRISTERS PHARMA 400 mg, gélule",GABAPENTINE,
62211367,"GABAPENTINE CRISTERS PHARMA 600 mg, comprimé pelliculé sécable",GABAPENTINE,N02BF01
68519051,"GABAPENTINE CRISTERS PHARMA 800 mg, comprimé pelliculé sécable",GABAPENTINE,N02BF01
66263322,"GABAPENTINE EG LABO 100 mg, gélule",GABAPENTINE,N02BF01
63791791,"GABAPENTINE EG LABO 300 mg, gélule",GABAPENTINE,N02BF01
62854527,"GABAPENTINE EG LABO 400 mg, gélule",GABAPENTINE,N02BF01
69513934,"GABAPENTINE EG LABO 600 mg, comprimé pelliculé",GABAPENTINE,N02BF01
62931952,"GABAPENTINE EG LABO 800 mg, comprimé pelliculé",GABAPENTINE,N02BF01
66148843,"GABAPENTINE EVOLUGEN 100 mg, gélule",GABAPENTINE,N02BF01
68267102,"GABAPENTINE EVOLUGEN 300 mg, gélule",GABAPENTINE,N02BF01
64869104,"GABAPENTINE EVOLUGEN 400 mg, gélule",GABAPENTINE,N02BF01
61343184,"GABAPENTINE MYLAN 600 mg, comprimé pelliculé",GABAPENTINE,
67035859,"GABAPENTINE MYLAN 800 mg, comprimé pelliculé",GABAPENTINE,
60028050,"GABAPENTINE RANBAXY 400 mg, gélule",GABAPENTINE,
65216387,"GABAPENTINE SANDOZ 600 mg, comprimé pelliculé",GABAPENTINE,N02BF01
60279775,"GABAPENTINE SANDOZ 800 mg, comprimé pélliculé",GABAPENTINE,N02BF01
67818595,"GABAPENTINE TEVA 100 mg, gélule",GABAPENTINE,N02BF01
66119044,"GABAPENTINE TEVA 300 mg, gélule",GABAPENTINE,N02BF01
64674983,"GABAPENTINE TEVA 400 mg, gélule",GABAPENTINE,N02BF01
64552794,"GABAPENTINE TEVA SANTE 600 mg, comprimé pelliculé",GABAPENTINE,N02BF01
67175074,"GABAPENTINE TEVA SANTE 800 mg, comprimé pelliculé",GABAPENTINE,N02BF01
61521911,"GABAPENTINE VIATRIS 100 mg, gélule",GABAPENTINE,N02BF01
63482859,"GABAPENTINE VIATRIS 300 mg, gélule",GABAPENTINE,N02BF01
66596387,"GABAPENTINE VIATRIS 400 mg, gélule",GABAPENTINE,N02BF01
68448202,"GABAPENTINE VIATRIS 600 mg, comprimé pelliculé sécable",GABAPENTINE,N02BF01
64506957,"GABAPENTINE VIATRIS 800 mg, comprimé pelliculé sécable",GABAPENTINE,N02BF01
68831503,"GABAPENTINE VIATRIS GENERIQUES 100 mg, gélule",GABAPENTINE,
63168634,"GABAPENTINE VIATRIS GENERIQUES 300 mg, gélule",GABAPENTINE,
66834109,"GABAPENTINE VIATRIS GENERIQUES 400 mg, gélule",GABAPENTINE,
65416644,"GABAPENTINE VIATRIS GENERIQUES 600 mg, comprimé pelliculé sécable",GABAPENTINE,
66859596,"GABAPENTINE VIATRIS GENERIQUES 800 mg, comprimé pelliculé sécable",GABAPENTINE,
66971613,"GABAPENTINE ZENTIVA 100 mg, gélule",GABAPENTINE,N02BF01
63481077,"GABAPENTINE ZENTIVA 300 mg, gélule",GABAPENTINE,N02BF01
67350239,"GABAPENTINE ZENTIVA 400 mg, gélule",GABAPENTINE,N02BF01
60105162,"GABAPENTINE ZENTIVA 600 mg, comprimé pelliculé",GABAPENTINE,N02BF01
66797785,"GABAPENTINE ZENTIVA 800 mg, comprimé pelliculé",GABAPENTINE,N02BF01
69869001,"GABAPENTINE ZYDUS 100 mg, gélule",GABAPENTINE,N02BF01
69962313,"GABAPENTINE ZYDUS 300 mg, gélule",GABAPENTINE,N02BF01
63180946,"GABAPENTINE ZYDUS 400 mg, gélule",GABAPENTINE,N02BF01
61010094,"GABAPENTINE ZYDUS FRANCE 600 mg, comprimé pelliculé sécable",GABAPENTINE,N02BF01
65700648,"GABAPENTINE ZYDUS FRANCE 800 mg, comprimé pelliculé sécable",GABAPENTINE,N02BF01
60058517,"GABITRIL 10 mg, comprimé pelliculé",CHLORHYDRATE DE TIAGABINE MONOHYDRATÉ,N03AG06
61089729,"GABITRIL 15 mg, comprimé pelliculé",TIAGABINE (CHLORHYDRATE DE) MONOHYDRATÉ,N03AG06
67859994,"GABITRIL 5 mg, comprimé pelliculé",CHLORHYDRATE DE TIAGABINE MONOHYDRATÉ,N03AG06
64755150,"GADOVIST 1,0 mmol/mL, solution injectable",GADOBUTROL,V08CA09
62409751,"GADOVIST 1,0 mmol/mL, solution injectable en seringue préremplie",GADOBUTROL,V08CA09
62143724,"GADOVISTAUTO 1,0 mmol/mL, solution injectable en seringue préremplie",GADOBUTROL,V08CA09
67259654,"GADOVISTMANUEL 1,0 mmol/mL, solution injectable en seringue préremplie",GADOBUTROL,V08CA09
62876801,"GALAFOLD 123 mg, gélule",CHLORHYDRATE DE MIGALASTAT,A16AX14
63386686,"GALANTAMINE ARROW LAB LP 16 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
67021350,"GALANTAMINE ARROW LAB LP 24 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
63947710,"GALANTAMINE ARROW LAB LP 8 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
60672497,"GALANTAMINE ARROW LP 16 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
63415465,"GALANTAMINE ARROW LP 24 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
60064872,"GALANTAMINE ARROW LP 8 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
68673252,"GALANTAMINE BIOGARAN LP 16 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
66820789,"GALANTAMINE BIOGARAN LP 24 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
63358402,"GALANTAMINE BIOGARAN LP 8 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
64679350,"GALANTAMINE KRKA LP 16 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,N06DA04
65505954,"GALANTAMINE KRKA LP 24 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
68333709,"GALANTAMINE KRKA LP 8 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
63878584,"GALANTAMINE SANDOZ LP 16 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
67517909,"GALANTAMINE SANDOZ LP 24 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
69382374,"GALANTAMINE SANDOZ LP 8 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
62574361,"GALANTAMINE TEVA SANTE LP 16 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
60480212,"GALANTAMINE TEVA SANTE LP 24 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
62031593,"GALANTAMINE TEVA SANTE LP 8 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
64398079,"GALANTAMINE ZENTIVA LAB LP 16 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
61611472,"GALANTAMINE ZENTIVA LAB LP 24 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
66284291,"GALANTAMINE ZENTIVA LAB LP 8 mg, gélule à libération prolongée",BROMHYDRATE DE GALANTAMINE,
67475837,"GALENE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",GALÈNE POUR PRÉPARATIONS HOMÉOPATHIQUES,
64406711,"GALENE WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH",GALÈNE POUR PRÉPARATIONS HOMÉOPATHIQUES,
69319751,"GALIUM APARINE BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",GALIUM APARINE POUR PRÉPARATIONS HOMÉOPATHIQUES,
61106203,"GALIUM APARINE LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",GALIUM APARINE POUR PRÉPARATIONS HOMÉOPATHIQUES,
60266265,"GALLIAD 0,74 à 1,85 GBq, générateur radiopharmaceutique",CHLORURE DE GERMANIUM (68GE),
62091099,"GALLIAPHARM 0,74 à 1,85 GBq, générateur radiopharmaceutique",CHLORURE DE GERMANIUM (68GE),
67520378,"GALVUS 50 mg, comprimé",VILDAGLIPTINE,A10BH02
64146936,"GAMMA-OH 200 mg/ml, solution injectable (IV)",HYDROXY-4-BUTYRATE DE SODIUM,N01AX11
68399068,"GAMMAGARD 50 mg/ml, poudre et solvant pour solution pour perfusion",IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE),J06BA02
64138003,"GAMMANORM 165 mg/ml, solution injectable",IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE),
62136562,"GAMMATETANOS 250 UI/2 mL, solution injectable (IM)",IMMUNOGLOBULINE HUMAINE TÉTANIQUE,J06BB02
65006702,"GAMUNEX 100 mg/mL, solution pour perfusion",IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE),J06BA02
63078628,"GANCICLOVIR HIKMA 500 mg, poudre pour solution à diluer pour perfusion",GANCICLOVIR SODIQUE,
67580471,"GANCICLOVIR SANDOZ 500 mg, poudre pour solution à diluer pour perfusion",GANCICLOVIR SODIQUE,J05AB06
66489175,"GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution",BIMATOPROST; TIMOLOL (MALÉATE DE),S01ED51
60892664,"GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose",BIMATOPROST; MALÉATE DE TIMOLOL,S01ED51
67769504,"GANGLIONS LYMPHATIQUES BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",GANGLIONS LYMPHATIQUES POUR PRÉPARATIONS HOMÉOPATHIQUES,
61125958,"GANIRELIX EG 0,25 mg/0,5 mL, solution injectable en seringue préremplie",ACÉTATE DE GANIRÉLIX,
62428488,"GANIRELIX THERAMEX 0,25 mg/0,5 mL, solution injectable en seringue pré-remplie",ACÉTATE DE GANIRÉLIX,H01CC01
65017887,"GARDASIL 9, suspension injectable en seringue préremplie. Vaccin Papillomavirus Humain 9-valent (Recombinant, adsorbé)",PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 11; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 16; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 18; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 31; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 33; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 45; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 52; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 58; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 6,J07BM03
69604608,"GARDASIL, suspension injectable en seringue préremplie. Vaccin Papillomavirus Humain [Types 6, 11, 16, 18] (Recombinant, adsorbé)",PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 11; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 16; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 18; PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 6,
63707416,"GARDENAL 10 mg, comprimé",PHÉNOBARBITAL,N03AA02
61475588,"GARDENAL 100 mg, comprimé",PHÉNOBARBITAL,N03AA02
68473458,"GARDENAL 200 mg/4 ml, poudre et solvant pour solution injectable",PHÉNOBARBITAL SODIQUE,N03AA02
64933585,"GARDENAL 40 mg/2 ml, poudre et solvant pour solution injectable",PHÉNOBARBITAL SODIQUE,N03AA02
65391080,"GARDENAL 50 mg, comprimé",PHÉNOBARBITAL,N03AA02
66688864,"GARNIERITE BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH",GARNIÉRITE POUR PRÉPARATIONS HOMÉOPATHIQUES,
60600074,"GASTROCYNESINE, comprimé",ABIES NIGRA POUR PRÉPARATIONS HOMÉOPATHIQUES; CARBO VEGETABILIS POUR PRÉPARATIONS HOMÉOPATHIQUES; NUX VOMICA POUR PRÉPARATIONS HOMÉOPATHIQUES; ROBINIA PSEUDO-ACACIA POUR PRÉPARATIONS HOMÉOPATHIQUES,
64754536,"GASTROGRAFINE 370 mg d'iode/mL, solution buvable ou rectale",AMIDOTRIZOATE DE MÉGLUMINE; AMIDOTRIZOATE DE SODIUM,V08AA01
66679160,"GASTROPAX, poudre pour solution buvable",BICARBONATE DE SODIUM; CARBONATE DE CALCIUM; CARBONATE DE MAGNÉSIUM LÉGER; HYDROXYDE DE MAGNÉSIUM; KAOLIN LOURD; PHOSPHATE TRICALCIQUE; TRISILICATE DE MAGNÉSIUM,
69723217,"GASTROPULGITE, poudre pour suspension buvable",ATTAPULGITE DE MORMOIRON; GEL D'HYDROXYDE D'ALUMINIUM ET DE CARBONATE DE MAGNÉSIUM CODESSÉCHÉS,
67557241,"GAVISCON MENTHE, comprimé à croquer",ALGINATE DE SODIUM; BICARBONATE DE SODIUM; CARBONATE DE CALCIUM,
66711455,"GAVISCON NOURRISSONS, suspension buvable en flacon",ALGINATE DE SODIUM; BICARBONATE DE SODIUM,
63636264,"GAVISCON, suspension buvable en flacon",SODIUM (ALGINATE DE); SODIUM (BICARBONATE DE),
66116589,"GAVISCON, suspension buvable en sachet",SODIUM (ALGINATE DE); SODIUM (BICARBONATE DE),
62292134,"GAVISCONELL MENTHE SANS SUCRE, suspension buvable en sachet-dose édulcorée à la saccharine sodique",ALGINATE DE SODIUM; BICARBONATE DE SODIUM,
65777274,"GAVISCONELL SANS SUCRE MENTHE, comprimé à croquer édulcoré à l'aspartam et à l'acésulfame potassique",ALGINATE DE SODIUM; BICARBONATE DE SODIUM; CARBONATE DE CALCIUM,
63830290,"GAVISCONPRO MENTHE, suspension buvable en sachet",ALGINATE DE SODIUM; BICARBONATE DE POTASSIUM,
67194402,"GAVRETO 100 mg, gélule",PRALSÉTINIB,
61042996,"GAZYVARO 1000 mg, solution à diluer pour perfusion",OBINUTUZUMAB,L01FA03
66160639,"GCFORM, comprimé effervescent",ACIDE ASCORBIQUE; CAFÉINE; GLUCURONAMIDE,
68862107,"GEFITINIB ACCORD 250 mg, comprimé pelliculé",GÉFITINIB,
67725963,"GEFITINIB ARROW 250 mg, comprimé pelliculé",GÉFITINIB,
69135922,"GEFITINIB BIOGARAN 250 mg, comprimé pelliculé",GÉFITINIB,L01EB01
65070509,"GEFITINIB EG 250 mg, comprimé pelliculé",GÉFITINIB,L01EB01
62649604,"GEFITINIB KRKA 250 mg, comprimés pelliculé",GÉFITINIB,
65648219,"GEFITINIB MYLAN 250 mg, comprimé pelliculé",GÉFITINIB,
66530743,"GEFITINIB SANDOZ 250 mg, comprimé pelliculé",GÉFITINIB,L01EB01
61571533,"GEFITINIB TEVA 250 mg, comprimé pelliculé",GÉFITINIB,L01EB01
67522920,"GEFITINIB ZENTIVA 250 mg, comprimé pelliculé",GÉFITINIB,L01EB01
65010088,"GEL DE CALAMINE THERICA, gel pour application locale",CALAMINE; OXYDE DE ZINC,
64902013,"GEL LARMES, gel ophtalmique",CARBOMÈRE 974P,
68754843,"GEL LARMES, gel ophtalmique en récipient unidose",CARBOMÈRE 974P,
60293846,"GEL RECTOPANBILINE, gel rectal",BILE DE BOEUF (EXTRAIT DE) (FLUIDE),
69083660,"GELASPAN, solution pour perfusion",ACÉTATE DE SODIUM TRIHYDRATÉ; CHLORURE DE CALCIUM DIHYDRATÉ; CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ; CHLORURE DE POTASSIUM; CHLORURE DE SODIUM; GÉLATINE FLUIDE MODIFIÉE,B05AA06
69847581,"GELDENE 0,5 POUR CENT, gel pour application locale",PIROXICAM,
60186552,"GELOFUSINE 40 mg/mL, solution pour perfusion",GÉLATINE FLUIDE MODIFIÉE,B05AA06
60662058,"GELOX, suspension buvable en sachet",HYDROXYDE D'ALUMINIUM; HYDROXYDE DE MAGNÉSIUM; MONMECTITE,
61037853,"GELSEMIUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",GELSÉMIUM POUR PRÉPARATIONS HOMÉOPATHIQUES,
60545343,"GELSEMIUM COMPLEXE N°70, solution buvable en gouttes",ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES; ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES; ARSENICUM ALBUM POUR PRÉPARATIONS HOMÉOPATHIQUES; BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES; CHAMOMILLA VULGARIS POUR PRÉPARATIONS HOMÉOPATHIQUES; COLOCYNTHIS POUR PRÉPARATIONS HOMÉOPATHIQUES; GELSEMIUM POUR PRÉPARATIONS HOMÉOPATHIQUES; MEZEREUM POUR PRÉPARATIONS HOMÉOPATHIQUES; NUX VOMICA POUR PRÉPARATIONS HOMÉOPATHIQUES; RHUS TOXICODENDRON POUR PRÉPARATIONS HOMÉOPATHIQUES,
67883123,"GELSEMIUM FERRIER, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",GELSÉMIUM POUR PRÉPARATIONS HOMÉOPATHIQUES,
60015448,"GELSEMIUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",GELSÉMIUM POUR PRÉPARATIONS HOMÉOPATHIQUES,
67737887,"GELSEMIUM SEMPERVIRENS, décocté WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH","GELSEMIUM SEMPERVIRENS, DÉCOCTÉ POUR PRÉPARATIONS HOMÉOPATHIQUES",
60912540,"GELTIM LP 1 mg/g, gel ophtalmique en récipient unidose",MALÉATE DE TIMOLOL,
62942532,"GELTIM LP 1 mg/g, gel ophtalmique en récipient unidose",MALÉATE DE TIMOLOL,S01ED01
62490835,"GELUCYSTINE 500 mg, gélule",L-CYSTINE,
61908071,"GELUPRANE 500 mg, gélule",PARACÉTAMOL,
61448203,"GELUTROPHYL 200 mg, gélule",ÉTHANOLAMINE (TÉNOATE D'),
65432869,"GEMCITABINE ACCORD 100 mg/ml, solution à diluer pour perfusion",CHLORHYDRATE DE GEMCITABINE,L01BC05
64622919,"GEMCITABINE ACCORD 1000 mg, poudre pour solution pour perfusion",CHLORHYDRATE DE GEMCITABINE,
67692495,"GEMCITABINE ACCORD 200 mg, poudre pour solution pour perfusion",CHLORHYDRATE DE GEMCITABINE,
64077205,"GEMCITABINE ACCORD 2000 mg, poudre pour solution pour perfusion",CHLORHYDRATE DE GEMCITABINE,
69753527,"GEMCITABINE ARROW 40 mg/mL, solution à diluer pour perfusion",CHLORHYDRATE DE GEMCITABINE,L01BC05
63693564,"GEMCITABINE HIKMA 38 mg/mL, solution à diluer pour perfusion",CHLORHYDRATE DE GEMCITABINE,L01BC05
62454764,"GEMCITABINE HOSPIRA 38 mg/mL, solution à diluer pour perfusion",CHLORHYDRATE DE GEMCITABINE,L01BC05
62099847,"GEMCITABINE KABI 38 mg/mL, solution à diluer pour perfusion",CHLORHYDRATE DE GEMCITABINE,
63961770,"GEMCITABINE SANDOZ 40 mg/ml, solution à diluer pour perfusion",CHLORHYDRATE DE GEMCITABINE,L01BC05
62308535,"GEMCITABINE SUN 10 mg/mL, solution pour perfusion",CHLORHYDRATE DE GEMCITABINE,L01BC05
61928914,"GEMZAR 1000 mg, poudre pour solution pour perfusion",CHLORHYDRATE DE GEMCITABINE,L01BC05
67491777,"GEMZAR 200 mg, poudre pour solution pour perfusion",CHLORHYDRATE DE GEMCITABINE,L01BC05
63865537,"GENCEBOK 10 mg/mL, solution pour perfusion",CITRATE DE CAFÉINE,N06BC01
62086426,"GENISTA SCOPARIA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",GENISTA SCOPARIA POUR PRÉPARATIONS HOMÉOPATHIQUES,
62154603,"GENISTA TINCTORIA BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH",GENISTA TINCTORIA POUR PRÉPARATIONS HOMÉOPATHIQUES,
66702538,"GENOTONORM 12 mg, poudre et solvant pour solution injectable",SOMATOTROPINE,H01AC01
64679852,"GENOTONORM 5,3 mg, poudre et solvant pour solution injectable",SOMATROPINE,H01AC01
61681780,"GENOTONORM MINIQUICK 0,6 mg, poudre et solvant pour solution injectable",SOMATROPINE,H01AC01
65063557,"GENOTONORM MINIQUICK 0,8 mg, poudre et solvant pour solution injectable",SOMATROPINE,H01AC01
62756314,"GENOTONORM MINIQUICK 1 mg, poudre et solvant pour solution injectable",SOMATOTROPINE,H01AC01
60664365,"GENOTONORM MINIQUICK 1,2 mg, poudre et solvant pour solution injectable",SOMATROPINE,H01AC01
66883241,"GENOTONORM MINIQUICK 1,4 mg, poudre et solvant pour solution injectable",SOMATROPINE,H01AC01
68337700,"GENOTONORM MINIQUICK 1,6 mg, poudre et solvant pour solution injectable",SOMATROPINE,H01AC01
68906742,"GENOTONORM MINIQUICK 1,8 mg, poudre et solvant pour solution injectable",SOMATROPINE,H01AC01
64361814,"GENOTONORM MINIQUICK 2 mg, poudre et solvant pour solution injectable",SOMATROPINE,H01AC01
64477733,"GENTAMICINE PANPHARMA 10 mg, solution injectable",GENTAMICINE (SULFATE DE),J01GB03
68868512,"GENTAMICINE PANPHARMA 160 mg, solution injectable",GENTAMICINE (SULFATE DE),J01GB03
63720680,"GENTAMICINE PANPHARMA 40 mg, solution injectable",GENTAMICINE (SULFATE DE),J01GB03
67796693,"GENTAMICINE PANPHARMA 80 mg, solution injectable",GENTAMICINE (SULFATE DE),J01GB03
63539370,"GENTIANA LUTEA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",GENTIANA LUTEA POUR PRÉPARATIONS HOMÉOPATHIQUES,
64462852,"GENTIANA LUTEA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",GENTIANA LUTEA POUR PRÉPARATIONS HOMÉOPATHIQUES,
65453475,"GENVOYA 150 mg/150 mg/200 mg/10 mg, comprimé pelliculé",COBICISTAT; ELVITÉGRAVIR; EMTRICITABINE; FUMARATE DE TÉNOFOVIR ALAFÉNAMIDE,J05AR18
65171006,"GERANIUM MACULATUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",GERANIUM MACULATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,
69535749,"GERANIUM ROBERTIANUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",GERANIUM ROBERTIANUM POUR PRÉPARATIONS HOMÉOPATHIQUES,
64226503,"GESTODENE-ETHINYLESTRADIOL TEVA 60 microgrammes/15 microgrammes, comprimé pelliculé",GESTODÈNE; ÉTHINYLESTRADIOL,
62043026,"GESTODENE/ETHINYLESTRADIOL BGR 60 microgrammes/15 microgrammes, comprimé pelliculé",GESTODÈNE; ÉTHINYLESTRADIOL,
65921931,"GESTODENE/ETHINYLESTRADIOL BIOGARAN 60 microgrammes/15 microgrammes, comprimé pelliculé",GESTODÈNE; ÉTHINYLESTRADIOL,
69122540,"GESTODENE/ETHINYLESTRADIOL BIOGARAN 75 microgrammes/20 microgrammes, comprimé enrobé",GESTODÈNE; ÉTHINYLESTRADIOL,
65745006,"GESTODENE/ETHINYLESTRADIOL BIOGARAN 75 microgrammes/30 microgrammes, comprimé enrobé",GESTODÈNE; ÉTHINYLESTRADIOL,
69480060,"GESTODENE/ETHINYLESTRADIOL CRISTERS 60 microgrammes/15 microgrammes, comprimé pelliculé",GESTODÈNE; ÉTHINYLESTRADIOL,
61536144,"GESTODENE/ETHINYLESTRADIOL EG 60 microgrammes/15 microgrammes, comprimé pelliculé",GESTODÈNE; ÉTHINYLESTRADIOL,
